-34.0,12.0,-90.0
-33.777856488000005,11.987472720000001,-89.99964
-33.555427904,11.973893760000001,-89.99856
-33.332717176,11.95926744,-89.99676
-33.109727232,11.943598080000001,-89.99424
-32.886461000000004,11.92689,-89.991
-32.662921407999995,11.909147520000001,-89.98704
-32.439111384,11.890374959999999,-89.98236
-32.215033856,11.87057664,-89.97696
-31.990691752000004,11.849756880000001,-89.97084
-31.766088,11.82792,-89.964
-31.541225528,11.805070319999999,-89.95644
-31.316107264000003,11.781212159999999,-89.94816
-31.090736135999997,11.75634984,-89.93916
-30.865115071999995,11.730487680000001,-89.92944
-30.639247,11.703629999999999,-89.919
-30.413134848000002,11.67578112,-89.90784
-30.186781543999995,11.64694536,-89.89596
-29.960190016,11.617127040000002,-89.88336
-29.733363192,11.586330479999999,-89.87004
-29.506303999999993,11.55456,-89.856
-29.279015367999996,11.52181992,-89.84124
-29.051500223999998,11.48811456,-89.82576
-28.823761496,11.453448239999998,-89.80956
-28.595802111999994,11.417825279999999,-89.79264
-28.367624999999997,11.38125,-89.775
-28.139233087999997,11.34372672,-89.75664
-27.910629303999993,11.305259759999998,-89.73756
-27.681816575999996,11.26585344,-89.71776
-27.452797831999995,11.22551208,-89.69724
-27.223575999999994,11.18424,-89.676
-26.994154007999995,11.14204152,-89.65404
-26.764534783999995,11.09892096,-89.63136
-26.534721255999997,11.054882639999999,-89.60796
-26.304716351999993,11.00993088,-89.58384
-26.074522999999992,10.964069999999998,-89.559
-25.844144127999993,10.917304319999998,-89.53344
-25.613582663999996,10.86963816,-89.50716
-25.382841535999994,10.821075839999999,-89.48016
-25.151923671999995,10.771621679999999,-89.45244
-24.920831999999994,10.721279999999998,-89.42399999999999
-24.689569447999993,10.670055119999999,-89.39484
-24.45813894399999,10.61795136,-89.36496
-24.226543415999995,10.564973039999998,-89.33436
-23.99478579199999,10.51112448,-89.30304
-23.76286899999999,10.456409999999998,-89.271
-23.53079596799999,10.400833919999998,-89.23824
-23.29856962399999,10.344400559999999,-89.20476
-23.06619289599999,10.287114239999998,-89.17056
-22.833668711999994,10.228979279999999,-89.13564
-22.600999999999992,10.169999999999998,-89.1
-22.36818968799999,10.110180719999997,-89.06363999999999
-22.13524070399999,10.049525759999998,-89.02656
-21.90215597599999,9.988039439999998,-88.98876
-21.66893843199999,9.925726079999999,-88.95024
-21.435590999999988,9.862589999999997,-88.911
-21.20211660799999,9.798635519999996,-88.87104
-20.96851818399999,9.733866959999997,-88.83036
-20.734798655999988,9.668288639999997,-88.78896
-20.50096095199999,9.601904879999996,-88.74683999999999
-20.26700799999999,9.534719999999997,-88.704
-20.032942727999988,9.466738319999997,-88.66044
-19.79876806399999,9.397964159999997,-88.61616
-19.56448693599999,9.328401839999998,-88.57115999999999
-19.33010227199999,9.258055679999996,-88.52544
-19.09561699999999,9.186929999999997,-88.479
-18.861034047999986,9.115029119999997,-88.43184
-18.626356343999987,9.042357359999995,-88.38396
-18.391586815999986,8.968919039999998,-88.33536
-18.156728391999987,8.894718479999998,-88.28604
-17.92178399999999,8.819759999999997,-88.236
-17.686756567999986,8.744047919999996,-88.18524
-17.45164902399999,8.667586559999997,-88.13376
-17.216464295999987,8.590380239999996,-88.08156
-16.98120531199999,8.512433279999996,-88.02864
-16.745874999999987,8.433749999999996,-87.975
-16.51047628799999,8.354334719999997,-87.92063999999999
-16.275012103999988,8.274191759999995,-87.86556
-16.039485375999988,8.193325439999995,-87.80976
-15.803899031999986,8.111740079999995,-87.75323999999999
-15.568255999999986,8.029439999999994,-87.696
-15.332559207999989,7.946429519999996,-87.63803999999999
-15.096811583999983,7.862712959999996,-87.57936
-14.861016055999986,7.778294639999995,-87.51996
-14.625175551999984,7.693178879999994,-87.45984
-14.389292999999984,7.607369999999994,-87.399
-14.153371327999984,7.520872319999995,-87.33744
-13.917413463999983,7.433690159999994,-87.27516
-13.681422335999986,7.345827839999994,-87.21216
-13.445400871999984,7.257289679999994,-87.14844
-13.209351999999985,7.1680799999999945,-87.08399999999999
-12.973278647999985,7.078203119999992,-87.01884
-12.737183743999982,6.987663359999995,-86.95295999999999
-12.501070215999984,6.896465039999994,-86.88636
-12.264940991999985,6.804612479999994,-86.81904
-12.028798999999985,6.712109999999993,-86.75099999999999
-11.79264716799998,6.618961919999993,-86.68224
-11.556488423999983,6.525172559999993,-86.61276
-11.32032569599998,6.430746239999992,-86.54256
-11.084161911999981,6.335687279999993,-86.47164
-10.847999999999981,6.239999999999994,-86.39999999999999
-10.611842887999984,6.143688719999993,-86.32763999999999
-10.375693503999983,6.046757759999993,-86.25456
-10.139554775999983,5.949211439999992,-86.18075999999999
-9.903429631999982,5.851054079999992,-86.10624
-9.66732099999998,5.752289999999992,-86.03099999999999
-9.43123180799998,5.652923519999993,-85.95504
-9.195164983999982,5.552958959999992,-85.87835999999999
-8.959123455999979,5.452400639999992,-85.80095999999999
-8.723110151999984,5.351252879999992,-85.72283999999999
-8.487127999999979,5.2495199999999915,-85.64399999999999
-8.25117992799998,5.147206319999992,-85.56443999999999
-8.01526886399998,5.044316159999991,-85.48415999999999
-7.779397735999979,4.940853839999992,-85.40316
-7.54356947199998,4.836823679999991,-85.32144
-7.307786999999978,4.73222999999999,-85.23899999999999
-7.07205324799998,4.627077119999992,-85.15584
-6.836371143999978,4.521369359999991,-85.07195999999999
-6.6007436159999795,4.41511103999999,-84.98736
-6.365173591999978,4.308306479999989,-84.90204
-6.129663999999979,4.2009599999999905,-84.81599999999999
-5.894217767999976,4.09307591999999,-84.72923999999999
-5.6588378239999795,3.984658559999991,-84.64175999999999
-5.423527095999978,3.8757122399999897,-84.55355999999999
-5.188288511999977,3.7662412799999894,-84.46463999999999
-4.953124999999979,3.656249999999992,-84.375
-4.718039487999981,3.545742719999992,-84.28464
-4.483034903999981,3.43472375999999,-84.19355999999999
-4.248114175999978,3.3231974399999906,-84.10175999999998
-4.01328023199998,3.2111680799999904,-84.00923999999999
-3.7785359999999812,3.0986399999999916,-83.916
-3.543884407999979,2.9856175199999893,-83.82203999999999
-3.3093283839999774,2.872104959999988,-83.72735999999999
-3.074870855999979,2.7581066399999896,-83.63195999999999
-2.8405147519999776,2.6436268799999896,-83.53584
-2.606262999999977,2.5286699999999884,-83.439
-2.3721185279999784,2.4132403199999892,-83.34143999999999
-2.1380842639999784,2.2973421599999897,-83.24315999999999
-1.904163135999978,2.1809798399999902,-83.14415999999999
-1.6703580719999778,2.0641576799999886,-83.04444
-1.4366719999999784,1.9468799999999886,-82.94399999999999
-1.203107847999977,1.82915111999999,-82.84284
-0.9696685439999744,1.7109753599999884,-82.74095999999999
-0.7363570159999764,1.5923570399999871,-82.63835999999999
-0.5031761919999784,1.4733004799999883,-82.53504
-0.27012899999997764,1.3538099999999877,-82.43099999999998
-0.03721836799997469,1.2338899199999878,-82.32623999999998
0.1955527760000244,1.113544559999987,-82.22075999999998
0.42818150400002253,0.9927782399999874,-82.11455999999998
0.6606648880000243,0.8715952799999886,-82.00764
0.8930000000000256,0.7499999999999876,-81.89999999999999
1.1251839120000255,0.6279967199999854,-81.79163999999999
1.3572136960000218,0.5055897599999861,-81.68256
1.5890864240000244,0.38278343999998743,-81.57275999999999
